ztf_id,ocsvm_score,ocsvm_outlier
ZTF19abvdbyx,7.064832826998099,1
ZTF19abvdgqo,13.50177702847548,1
ZTF19abuayqg,12.932869502530188,1
ZTF19abvhkst,16.122183199671916,1
ZTF19abvgnxg,11.556444858318926,1
ZTF19abvgwvp,11.290008531024924,1
ZTF19abvhduf,0.0002670535080184777,1
ZTF19abuzinv,-8.997299501716327,-1
ZTF19abupned,17.74659152606545,1
ZTF19abulzhy,15.067148980505365,1
ZTF19aburnqh,7.992523902409758,1
ZTF19abwztsb,-14.99951564602993,-1
ZTF19abulzlj,15.00351426954338,1
ZTF19abwaohs,18.596480187050567,1
ZTF19abwnpus,17.095820019044915,1
ZTF19abwouqp,20.219661519890884,1
ZTF19abwswzb,18.704047968821065,1
ZTF19abxekxi,8.470111059853345,1
ZTF19abxfunp,19.277747068469985,1
ZTF19abxgmzr,9.897138613585632,1
ZTF19abwsdic,13.321128345206802,1
ZTF19abxjrge,19.055748086522,1
ZTF19abuzpmr,14.688076622775029,1
ZTF19abxnycf,18.334016378076235,1
ZTF19abwsagv,15.606294439237864,1
ZTF19abvjcii,-4.602131327464441,-1
ZTF19abxfhrq,17.230541634341975,1
ZTF19abxtdgh,14.413866292927047,1
ZTF19abwsxug,10.97913272760259,1
ZTF19abxtcio,13.128678325909881,1
ZTF19abxvles,10.64868672215411,1
ZTF19abxvtmn,14.168665780563643,1
ZTF19abxdnzt,7.125740138435937,1
ZTF19abxdnhr,12.95317902708031,1
ZTF19abycslo,16.173931328005096,1
ZTF19abyhxzp,14.287629326261275,1
ZTF19abyikbv,16.492829960180707,1
ZTF19abyjhpz,9.586397408936527,1
ZTF19abyjjxp,9.179637787806882,1
ZTF19abxjimu,6.459246041265395,1
ZTF19adannbl,8.585141058512924,1
ZTF19abwamby,5.653640670147752,1
ZTF19abyuzch,0.7765180534464591,1
ZTF19abymvpq,11.05183689944495,1
ZTF19abyzuos,15.551911249581387,1
ZTF19abzfmak,11.966827022975828,1
ZTF19abzwaen,10.6866588687218,1
ZTF19abzhvxk,11.840889260472899,1
ZTF19abzkiuv,14.617344101451295,1
ZTF19abzlmwn,16.510593020334078,1
ZTF19abzlsbl,15.431832576990807,1
ZTF19abzqkdz,4.781281577968578,1
ZTF19abzrdup,16.45145424595073,1
ZTF19abyflzw,6.487939979882803,1
ZTF19abzsitm,16.497401728875374,1
ZTF19abzvvkb,16.161754700761442,1
ZTF19abzplvm,12.115594147694793,1
