ztf_id,ae_mse
ZTF22abhvfio,0.088347845
ZTF22abiwwyf,0.24977003
ZTF22abiysva,0.30795535
ZTF22abijxly,0.3422883
ZTF22abiymsf,0.15897821
ZTF22abiyeae,0.14862587
ZTF22abjagqj,0.09050925
ZTF22abihtsn,0.08734122
ZTF18aawmeiw,0.17333172
ZTF22abiqxao,0.33728707
ZTF22abjhwce,0.10298195
ZTF22abivebe,0.15197234
ZTF22abivrnq,0.07806811
ZTF22abivqkc,0.11375808
ZTF22abiwpck,0.1272592
ZTF22abizgac,0.094068244
ZTF22abiyjlx,0.080661535
ZTF22abjaqoq,0.103631526
ZTF22abjpcjy,0.28637648
ZTF22abjafpr,0.31469485
ZTF22abjeeqt,0.17071956
ZTF22abivkuq,0.2497048
ZTF22ablhldn,0.14034739
ZTF22abkjegi,0.1589818
ZTF22abjpfpl,0.24816488
ZTF22abkxbeo,0.3249924
ZTF22abjzweh,0.14193282
ZTF22abkabeh,0.25154668
ZTF22abkaaje,0.08855387
ZTF22abkfgrt,0.20551203
ZTF22abjvyib,0.11225102
ZTF22abkisoc,0.11422338
ZTF22abkhrkd,0.40903264
ZTF22abkkhao,0.14059463
ZTF22abkpgpa,0.23638953
ZTF22abkpkej,0.08935119
ZTF22abizuah,1.0805329
ZTF20aaolusw,0.09097325
ZTF22abkybyq,0.17095415
ZTF22abllclb,0.23274903
ZTF22ablbgrl,0.17017204
ZTF22abmcfrc,0.14042589
ZTF22ablviyf,0.13719381
ZTF22ablhftq,0.27560207
ZTF22abmicob,0.1495892
ZTF22abkwdhr,0.11782272
ZTF22ablnrcv,0.378792
ZTF22abmynyd,0.16192824
ZTF22abmcnmz,0.4364149
ZTF22abmtwml,0.10774498
ZTF22abmcezf,0.119719245
ZTF22abmonux,0.21459807
ZTF22abmiohu,0.21498944
ZTF22ablxcrh,0.5564551
ZTF22abmdqzf,0.25726843
ZTF22abmfmng,0.19744223
ZTF22abmolve,0.1730839
ZTF22abmjdfo,0.15781528
ZTF22abmmvxz,0.16019799
ZTF22abmcono,0.24342409
ZTF22abpekod,0.33441654
ZTF22abmmhdm,0.28039452
ZTF22abmsaxp,0.19273648
ZTF22abmxzxm,0.14276649
ZTF22abnehge,0.17931098
ZTF22abnemvx,0.11804592
ZTF22abnejmu,0.2474019
ZTF22abnelse,0.2318076
ZTF22abnfgcn,1.9049804
ZTF22abngjlt,0.08215854
ZTF22abniami,0.13538052
ZTF22abnlwjv,0.21250366
ZTF22abnmpty,0.10384461
ZTF22abnfsjo,0.12576626
ZTF22abnoofs,0.12714395
ZTF22abnpsou,0.64188826
ZTF22abnvurz,2.4639118
ZTF22abnqomh,0.15115467
ZTF22abnwpmq,0.1352406
ZTF22abmygmc,0.27507374
ZTF22abnvncn,0.15675347
ZTF22abnvmzz,0.08807001
ZTF22abnqzle,0.1286237
ZTF22abnxovx,0.1790968
ZTF22abnxoji,0.14734294
ZTF22abobobs,0.1829579
ZTF22abntdem,0.17218241
ZTF22abobhmn,0.14395098
ZTF22abolsys,0.09904911
ZTF22aboisvs,0.09602067
ZTF22aboixdd,0.35454577
ZTF17aabtvsy,0.13991126
ZTF22abodqjf,0.14503005
ZTF22abppdqh,0.19429761
ZTF22abpyder,0.3201292
ZTF22abnuakd,0.124261215
ZTF22abqbqty,0.17613071
ZTF22abpulqo,0.16080779
ZTF22abpusrt,0.4058074
ZTF22aboloxt,0.10533854
ZTF22abpxxil,0.25083458
ZTF22abqseiq,0.22194599
ZTF22aboapcj,0.23106445
ZTF22abpydmh,0.13736324
ZTF22abqbljk,0.3811408
ZTF22abqrdqq,0.12004757
ZTF22abpzyzz,0.09844045
ZTF22abqyiaa,0.3603698
ZTF22abqdmwt,0.139995
ZTF22abqkzuq,0.23997249
ZTF22abqqepp,0.2846033
ZTF22abqiyik,0.09637122
ZTF22abqqjih,0.19523959
ZTF22abqxkhd,0.46905535
ZTF22abscvex,0.31941602
ZTF22abrborz,0.11012959
ZTF22abrboyl,0.18975888
ZTF22abrcivs,0.17029124
ZTF22abqpxyn,0.2695622
ZTF22absdier,0.36605102
ZTF22abseymh,0.24510115
ZTF22abrreei,0.25835037
ZTF22abtctzp,0.12227884
ZTF22abspgzy,0.18626313
ZTF22absiyyk,0.12573618
ZTF22absphuu,0.2538639
ZTF22absqpsa,0.17425503
ZTF18acqnzso,0.18577571
ZTF22absqxti,0.21492314
ZTF22abssiet,0.2291347
ZTF22absxaxv,0.16890894
ZTF22abswuyy,0.2969097
ZTF22abtbijr,0.2067976
ZTF22abtsypf,0.48666668
ZTF22absygcs,0.25765884
ZTF22abtknum,0.9282083
ZTF22abtcphd,0.22777891
ZTF22abtcpig,1.0913484
ZTF22abteujl,0.21783139
ZTF22abtctfn,0.18260656
ZTF22abtctvo,0.1401291
ZTF22abtcyhv,0.76394105
ZTF22abtootl,0.2243322
ZTF22abtdoxf,0.23982567
ZTF22abteetl,0.11863105
ZTF22abtekni,0.2999593
ZTF22abtltcw,0.358194
ZTF22abtjefa,1.289379
ZTF22abtmrfr,0.21566838
ZTF22abubrek,0.18253587
ZTF18abzzkyg,0.36505717
ZTF22abtspsw,0.3488888
ZTF22abtsttg,0.09045286
ZTF22abuygtu,0.11721919
ZTF22abtsybt,0.17877747
ZTF22abtvgfs,0.2010917
ZTF22abtvkgk,0.2944482
ZTF22abvcnnl,0.13528386
ZTF22abvciba,0.11469004
ZTF22abtybkh,0.16453075
ZTF22abvebdc,0.08387646
ZTF22abtlaew,0.26216647
ZTF22abunjts,0.37403324
ZTF22abtomri,0.17943753
ZTF22abvasuw,0.16488409
ZTF22abvkkgu,0.13557498
ZTF22abuqitl,0.26226413
ZTF22abwmnow,0.1617497
ZTF22abvrtgj,0.25628522
ZTF22abvuybj,0.31183708
ZTF22abvpklt,0.2698387
ZTF22abxgnre,0.25396785
ZTF22abxlqol,0.66929895
ZTF22abyaood,0.51454234
ZTF22abybbud,0.996563
ZTF22abykahf,0.5846378
ZTF22abylryw,0.33549932
ZTF22abyivxh,0.41872722
ZTF22abyjewt,0.40666488
ZTF22abyjttn,0.29454356
ZTF22abyknqs,0.2817301
ZTF22abyjfgt,0.583414
ZTF22abynjkd,0.32916412
ZTF22abynpmq,0.4691351
ZTF22abynlvk,0.19323453
ZTF22abyokjo,0.4474744
ZTF22abyokkf,0.47393197
ZTF22abyrqec,0.22000378
ZTF22abyrovo,0.13869871
ZTF18abxtvqc,0.47400257
ZTF22abystdy,0.3277733
ZTF22abzbqxx,0.4116429
ZTF22acablwr,0.2439797
ZTF22acadszu,0.4579754
ZTF22acbacvy,0.89201546
ZTF23aaaigqy,1.6106434
ZTF23aaagncz,0.35901058
ZTF23aaajtan,0.5106769
ZTF23aaabeyy,0.75951314
ZTF23aaakutq,0.25698185
ZTF23aaapokf,0.66966534
ZTF23aaarwbd,0.20469707
ZTF23aaarwea,0.2974555
ZTF23aaatixf,0.35932592
ZTF23aaavsyk,0.2843481
ZTF23aaazffe,0.21016179
ZTF23aaawbsc,0.33169797
ZTF23aaawcvx,1.00802
ZTF23aabbrdb,0.20175067
ZTF18aaiwzie,0.51223195
ZTF23aabksje,1.012048
ZTF23aabqqsl,1.0206157
ZTF23aabnyfa,0.38188592
ZTF23aabrftw,0.47571772
ZTF23aabutcv,0.34516057
ZTF23aabutwh,0.79451543
ZTF23aaccacy,0.6562926
ZTF23aacydwa,0.3486559
ZTF23aacyfpi,0.16200458
ZTF22abykdbm,0.16424777
ZTF23aadbbxv,0.20899816
ZTF23aadbrdk,0.07370481
ZTF23aadjsyj,0.0896599
ZTF23aadqhae,0.17169406
ZTF23aadjpsn,0.24426742
ZTF23aadwaiz,0.20221004
ZTF23aadnpbq,0.26898944
ZTF23aadtqlt,0.44490382
ZTF23aadjhyj,0.24991558
ZTF23aadwlhl,0.095910914
ZTF23aadvpwt,0.12812954
ZTF23aadwjtg,0.15669067
ZTF23aadtvmb,1.0803627
ZTF23aadruma,0.46535522
ZTF23aadvtxf,0.12962896
ZTF23aadwfed,0.43815848
ZTF23aadwhmn,0.6167152
ZTF23aadwigb,0.11227105
ZTF23aadwitm,0.0850333
ZTF23aadwiyy,0.21393724
ZTF23aaeardk,0.23182899
ZTF23aaeauii,0.3621306
ZTF23aaecexq,0.18397793
ZTF23aaeavsh,0.14219968
ZTF23aaecgwh,0.19029617
ZTF23aaejvsg,0.4704771
ZTF18aanxlcr,0.2494935
ZTF23aaeeugd,0.17436264
ZTF23aaedvtn,0.34549552
ZTF23aaedrcn,0.13162164
ZTF23aaedsfn,0.08071407
ZTF23aaelxbd,0.10952277
ZTF23aaeeawl,0.19474992
ZTF23aaencty,0.21024312
ZTF23aaejwfe,0.25954294
ZTF23aaejvro,0.13787651
ZTF23aaehsgs,0.1410576
ZTF23aadtrzd,0.1428353
ZTF23aaeozef,0.11937137
ZTF23aaejumk,0.20678577
ZTF23aaejwkh,0.151582
ZTF23aaeqhrg,0.16656809
ZTF23aaekebt,0.33969757
ZTF23aaekejj,0.19756313
ZTF23aaelbgl,0.24790388
ZTF23aaelqpq,0.31604832
ZTF23aaeieqk,0.37774304
ZTF23aaeinqq,0.23657794
ZTF23aaelkos,0.12744361
ZTF23aaemepn,0.16762002
ZTF23aaexcmm,0.1216778
ZTF23aaemgto,0.7218395
ZTF23aaenlmq,0.25044012
ZTF23aaemnzd,0.2384704
ZTF23aaeqhkx,0.19792795
ZTF23aaeqonb,0.0870815
ZTF23aaelbbq,0.3415095
ZTF23aaeqsvb,0.12137518
ZTF23aaenexu,0.17813486
ZTF23aaesmsf,0.13789962
ZTF23aaeyqoa,0.36463425
ZTF23aaeyugg,0.1300157
ZTF23aaepuao,0.15132661
ZTF23aaeygvh,0.29547083
ZTF23aafumlg,0.40960452
ZTF23aafvgyf,0.14574307
ZTF23aagdebl,0.08716479
ZTF23aafggjj,0.41991174
ZTF23aafhfwx,0.15887353
ZTF23aafqzkn,0.29979292
ZTF23aafrhew,0.13104798
ZTF23aafsjor,0.34524307
ZTF23aaftnvx,0.14431453
ZTF23aafwvek,0.14470115
ZTF23aafratn,0.13793093
ZTF23aafwykt,0.20089318
ZTF23aaeskhd,0.12611833
ZTF23aaggwfh,0.23727578
ZTF23aagjylc,0.12574185
ZTF23aagkgnz,0.10631848
ZTF23aagaiju,0.1068195
ZTF23aagklwb,0.2531738
ZTF23aagdamr,0.17197429
ZTF23aagpjyp,0.8067429
ZTF23aaghvkj,0.12395609
ZTF23aaqkpwb,0.18997264
ZTF23aagkutf,0.17218445
ZTF23aagmbuf,0.3548062
ZTF23aaghvsv,0.15628201
ZTF23aagqyym,0.2588196
ZTF23aahfxpr,0.2330719
ZTF23aahngej,0.32167286
ZTF23aahnmag,0.32394361
ZTF23aahxdsi,0.15666604
ZTF23aahvmpq,0.11792454
ZTF23aaialcw,0.47382382
ZTF23aahyznf,0.09688885
ZTF23aahzyls,0.6415916
ZTF23aaicagr,0.18252514
ZTF23aaijgnu,0.1638713
ZTF23aahxdhe,0.12339911
ZTF23aaintny,0.43100488
ZTF23aaijkwo,0.1295353
ZTF23aailjjs,0.19398326
ZTF23aaiuadl,0.422094
ZTF23aajjzbm,0.22729649
ZTF23aaiwlzm,0.061584353
ZTF23aaiytpy,0.2814655
ZTF23aaiwxqy,0.11687544
ZTF23aaiwunc,0.113664776
ZTF23aaiwvdh,0.39253184
ZTF21aamwlzd,0.08298388
ZTF23aaiyjbk,0.12997684
ZTF23aaiwwgd,0.15533246
ZTF23aaizgvi,0.2128481
ZTF23aaizjbj,0.06890258
ZTF23aaizmza,0.21129836
ZTF23aajduvy,0.31338575
ZTF23aajhosl,0.29360715
ZTF23aajakys,0.21075416
ZTF23aajaygo,0.08386071
ZTF23aajucmw,0.36088887
ZTF23aajenxf,0.11236656
ZTF23aajjddh,0.13771579
ZTF23aajeunk,0.2727234
ZTF23aajfdxf,0.42775506
ZTF23aajbkan,0.23395859
ZTF23aajsjon,0.49927092
ZTF23aajiucf,0.15246977
ZTF23aajbejz,0.13544431
ZTF23aajkisd,0.23502383
ZTF23aajmpsa,0.10573132
ZTF23aajscgu,0.11068299
ZTF23aajjxso,0.1158956
ZTF23aajahua,0.16826233
ZTF23aajkfls,0.2212789
ZTF23aalftvv,0.709799
ZTF23aajsemu,0.11741879
ZTF23aakaqht,0.084785104
ZTF23aakbjqx,0.12623282
ZTF23aakmqlj,0.11921685
ZTF23aakcbfv,0.30766246
ZTF23aakprat,0.11301447
ZTF23aakidwn,0.0885867
ZTF23aakmewi,0.1853471
ZTF23aakrkjt,0.16267084
ZTF23aakrngt,0.24178071
ZTF23aakstht,0.18006463
ZTF23aaldzxz,0.11655233
ZTF23aakmsiy,0.09029138
ZTF23aakawpn,0.13896929
ZTF23aaltnze,0.15722908
ZTF23aamamlv,0.12274817
ZTF23aalsied,0.20951834
ZTF23aaltxkt,0.2279086
ZTF23aakxqrp,0.3055519
ZTF23aamixrh,0.06482553
ZTF23aamfmqm,0.1369221
ZTF23aamqtel,0.79221267
ZTF23aamqonh,0.0841515
ZTF23aamqzyz,0.08230964
ZTF23aamtyjs,0.13588677
ZTF23aamubjk,0.13668051
ZTF23aamvyyl,0.1155369
ZTF23aamzuca,0.19229156
ZTF23aamwiqd,0.16353291
ZTF23aamxuks,0.22289476
ZTF23aamzcfe,0.12841333
ZTF23aamzucf,0.44366992
ZTF23aanbdib,0.10610333
ZTF23aandvzg,0.09528489
ZTF23aaniabv,0.32984763
ZTF23aanpqba,0.36735335
ZTF23aanqoyo,0.13376792
ZTF23aanzbtf,0.102698974
ZTF23aanptpp,0.2219407
ZTF23aaoanrl,0.14718993
ZTF23aanpyeb,0.07228655
ZTF23aanpxyp,0.13506863
ZTF23aansdlc,0.22486617
ZTF23aaojwkb,0.12638776
ZTF23aantmqa,0.06927905
ZTF23aanpuwv,0.14212932
ZTF23aanxepa,0.10856366
ZTF23aansctq,0.085401185
ZTF23aanyiwk,0.0746688
ZTF23aanptmz,0.11573494
ZTF23aaojbdj,0.08828865
ZTF23aaohfxx,0.1896399
ZTF23aaogzgq,0.12465585
ZTF23aansrmz,0.2536936
ZTF23aaoxngr,0.24763861
ZTF23aaotvsl,0.083756454
ZTF23aapiyqi,0.1146879
ZTF23aapbrrq,0.3745303
ZTF23aapnixu,0.096419804
ZTF23aaphpnk,0.11152561
ZTF23aapphlk,0.111240484
ZTF23aapksof,0.1074574
ZTF23aaprwrn,0.17882328
ZTF23aapsuva,0.3976514
ZTF23aapmokr,0.16541758
ZTF23aapthmh,0.25032216
ZTF23aaptfsu,0.11725619
ZTF23aapogvn,0.08995349
ZTF23aapwwak,0.1654424
ZTF23aapvsqz,0.14468354
ZTF23aapxvut,0.22488488
ZTF23aapyidj,0.23002638
ZTF21acfmxeu,0.10088357
ZTF23aaqasrd,0.15558003
ZTF23aaqanze,0.1284125
ZTF23aaqcaeo,0.15432361
ZTF23aaqhzwu,0.25189292
ZTF23aaqfdby,0.22882624
ZTF23aaqhvds,0.09098181
ZTF23aaqekiu,0.12049647
ZTF23aaqniyk,0.57504517
ZTF23aaqjuux,0.21819855
ZTF18aajvqye,0.13934316
ZTF23aaqmxxo,0.13013464
ZTF23aaqmveu,0.1755415
ZTF23aaqmfgs,0.11692262
ZTF23aaqnhjp,0.5133428
ZTF23aaqqeri,0.09455362
ZTF23aaqqdhs,0.09069418
ZTF23aaqnjej,0.08708101
ZTF18aawlfnj,0.26331556
ZTF23aaquhcv,0.057108328
ZTF23aaqujvz,0.31303787
ZTF23aaquolj,0.20840198
ZTF23aarhuik,0.084970705
ZTF23aaqxjta,0.31826508
ZTF23aarjxfj,0.13800754
ZTF23aaqwtak,0.10249452
ZTF23aarfblz,0.11396629
ZTF23aarjsik,0.25272062
